t[s](1)             csi[m](2)           T0[K](3)            P0[Pa](4)           T[K](5)             P[Pa](6)            v[m/s](7)           rho[kg/m3](8)       MW[kg/kmol](9)      NO_x(10)        NH3_x(11)       H2_x(12)        O2_x(13)        H_x(14)         O_x(15)         OH_x(16)        HO2_x(17)       H2O_x(18)       H2O2_x(19)      NH2_x(20)       NH_x(21)        N_x(22)         NNH_x(23)       NH2OH_x(24)     H2NO_x(25)      HNOH_x(26)      HNO_x(27)       HON_x(28)       NO2_x(29)       HONO_x(30)      HNO2_x(31)      NO3_x(32)       HONO2_x(33)     N2O_x(34)       N2H4_x(35)      N2H3_x(36)      N2H2_x(37)      H2NN_x(38)      AR_x(39)        HE_x(40)        N2_x(41)        NO_w(42)        NH3_w(43)       H2_w(44)        O2_w(45)        H_w(46)         O_w(47)         OH_w(48)        HO2_w(49)       H2O_w(50)       H2O2_w(51)      NH2_w(52)       NH_w(53)        N_w(54)         NNH_w(55)       NH2OH_w(56)     H2NO_w(57)      HNOH_w(58)      HNO_w(59)       HON_w(60)       NO2_w(61)       HONO_w(62)      HNO2_w(63)      NO3_w(64)       HONO2_w(65)     N2O_w(66)       N2H4_w(67)      N2H3_w(68)      N2H2_w(69)      H2NN_w(70)      AR_w(71)        HE_w(72)        N2_w(73)        
6.676210e-05        1.077988e-03        2.072084e+03        5.066250e+05        2.074756e+03        5.066250e+05        1.615484e+01        7.274026e-01        2.476791e+01        2.820998e-03    1.703838e-07    7.473524e-03    4.315969e-04    2.097420e-04    1.972953e-05    1.097799e-03    1.748026e-07    3.041459e-01    6.096564e-08    1.955257e-08    6.012158e-09    6.605776e-09    1.564089e-09    1.443847e-11    1.385612e-10    3.113495e-11    2.288289e-07    1.117014e-08    3.166439e-07    9.361131e-08    6.335011e-10    7.465446e-14    1.771769e-12    2.562802e-07    3.704302e-16    4.537846e-15    4.271380e-13    8.358585e-15    0.000000e+00    0.000000e+00    6.837993e-01    3.417602e-03    1.171599e-07    6.083123e-04    5.575859e-04    8.536040e-06    1.274442e-05    7.538085e-04    2.329439e-07    2.212213e-01    8.372466e-08    1.264906e-08    3.644738e-09    3.735765e-09    1.832733e-09    1.925486e-11    1.791433e-10    4.025383e-11    2.865360e-07    1.398708e-08    5.881482e-07    1.776875e-07    1.202475e-09    1.868900e-13    4.507553e-12    4.554142e-07    4.792816e-16    5.686618e-15    5.178860e-13    1.013442e-14    0.000000e+00    0.000000e+00    7.734182e-01    
8.470667e-05        1.367913e-03        2.072084e+03        5.066250e+05        2.075316e+03        5.066250e+05        1.615850e+01        7.272380e-01        2.476899e+01        2.820341e-03    9.146207e-08    7.413971e-03    4.082454e-04    2.021360e-04    1.863366e-05    1.067696e-03    1.630337e-07    3.042381e-01    5.750183e-08    1.069703e-08    4.504681e-09    6.077575e-09    1.507763e-09    8.609691e-12    1.334479e-10    2.993748e-11    2.227700e-07    1.117062e-08    3.120057e-07    9.080392e-08    6.148063e-10    6.929134e-14    1.692763e-12    1.717054e-07    6.381736e-17    2.528792e-15    2.332570e-13    6.503516e-15    0.000000e+00    0.000000e+00    6.838297e-01    3.416656e-03    6.288873e-08    6.034385e-04    5.273947e-04    8.226133e-06    1.203601e-05    7.331066e-04    2.172510e-07    2.212787e-01    7.896434e-08    6.919881e-09    2.730744e-09    3.436901e-09    1.766657e-09    1.148121e-11    1.725249e-10    3.870395e-11    2.789369e-07    1.398707e-08    5.795076e-07    1.723511e-07    1.166938e-09    1.734564e-13    4.306367e-12    3.051101e-07    8.256658e-17    3.168826e-15    2.828014e-13    7.884882e-15    0.000000e+00    0.000000e+00    7.734188e-01    
1.076160e-04        1.738143e-03        2.072084e+03        5.066250e+05        2.075961e+03        5.066250e+05        1.616271e+01        7.270486e-01        2.477024e+01        2.819554e-03    6.109850e-08    7.346066e-03    3.819821e-04    1.933237e-04    1.737628e-05    1.031939e-03    1.499630e-07    3.043441e-01    5.353790e-08    7.237215e-09    3.808833e-09    5.730986e-09    1.442755e-09    6.349054e-12    1.320032e-10    2.960384e-11    2.158464e-07    1.117117e-08    3.063696e-07    8.749749e-08    5.927567e-10    6.325822e-14    1.600878e-12    1.367049e-07    4.661264e-17    1.915252e-15    1.829509e-13    5.671358e-15    0.000000e+00    0.000000e+00    6.838646e-01    3.415531e-03    4.200882e-08    5.978815e-04    4.934414e-04    7.867114e-06    1.122327e-05    7.085191e-04    1.998236e-07    2.213446e-01    7.351718e-08    4.681500e-09    2.308804e-09    3.240741e-09    1.690401e-09    8.466178e-12    1.706486e-10    3.827069e-11    2.702541e-07    1.398705e-08    5.690107e-07    1.660670e-07    1.125030e-09    1.583458e-13    4.072408e-12    2.429041e-07    6.030416e-17    2.399880e-15    2.217990e-13    6.875625e-15    0.000000e+00    0.000000e+00    7.734194e-01    
1.393921e-04        2.251815e-03        2.072084e+03        5.066250e+05        2.076744e+03        5.066250e+05        1.616782e+01        7.268189e-01        2.477175e+01        2.818512e-03    5.186326e-08    7.264235e-03    3.507089e-04    1.826403e-04    1.587760e-05    9.874643e-04    1.347310e-07    3.044726e-01    4.882721e-08    6.020607e-09    3.416375e-09    5.420021e-09    1.363989e-09    5.530034e-12    1.322659e-10    2.967237e-11    2.074025e-07    1.117183e-08    2.991435e-07    8.341916e-08    5.655179e-10    5.623704e-14    1.489384e-12    1.221001e-07    3.243445e-17    1.671555e-15    1.668730e-13    5.109628e-15    0.000000e+00    0.000000e+00    6.839070e-01    3.414061e-03    3.565687e-08    5.911854e-04    4.530153e-04    7.431911e-06    1.025465e-05    6.779418e-04    1.795162e-07    2.214245e-01    6.704445e-08    3.894282e-09    2.070781e-09    3.064710e-09    1.598017e-09    7.373601e-12    1.709777e-10    3.835694e-11    2.596660e-07    1.398702e-08    5.555560e-07    1.583168e-07    1.073267e-09    1.407620e-13    3.788551e-12    2.169404e-07    4.195885e-17    2.094391e-15    2.022948e-13    6.194238e-15    0.000000e+00    0.000000e+00    7.734201e-01    
1.888019e-04        3.050832e-03        2.072084e+03        5.066250e+05        2.077753e+03        5.066250e+05        1.617440e+01        7.265229e-01        2.477370e+01        2.816968e-03    5.049934e-08    7.159330e-03    3.110909e-04    1.689833e-04    1.401265e-05    9.289138e-04    1.160735e-07    3.046382e-01    4.298623e-08    5.541148e-09    3.075269e-09    5.057185e-09    1.263205e-09    5.164372e-12    1.334550e-10    2.995987e-11    1.964156e-07    1.117267e-08    2.892278e-07    7.809915e-08    5.299232e-10    4.776993e-14    1.347205e-12    1.128742e-07    2.748687e-17    1.509123e-15    1.604720e-13    4.547426e-15    0.000000e+00    0.000000e+00    6.839616e-01    3.411923e-03    3.471642e-08    5.826022e-04    4.018086e-04    6.875644e-06    9.049454e-06    6.376939e-04    1.546447e-07    2.215275e-01    5.901960e-08    3.583874e-09    1.863879e-09    2.859323e-09    1.479825e-09    6.885496e-12    1.725013e-10    3.872555e-11    2.458912e-07    1.398698e-08    5.370988e-07    1.482086e-07    1.005634e-09    1.195593e-13    3.426620e-12    2.005325e-07    3.555562e-17    1.890722e-15    1.945198e-13    5.512265e-15    0.000000e+00    0.000000e+00    7.734211e-01    
2.671362e-04        4.318170e-03        2.072084e+03        5.066250e+05        2.078971e+03        5.066250e+05        1.618235e+01        7.261662e-01        2.477604e+01        2.814663e-03    5.138343e-08    7.033344e-03    2.641605e-04    1.527551e-04    1.188361e-05    8.568559e-04    9.502274e-08    3.048379e-01    3.634696e-08    5.192370e-09    2.707378e-09    4.628708e-09    1.143251e-09    4.880522e-12    1.352903e-10    3.040011e-11    1.830124e-07    1.117367e-08    2.763285e-07    7.161955e-08    4.864783e-10    3.850073e-14    1.179429e-12    1.033500e-07    2.430000e-17    1.348226e-15    1.555819e-13    3.933748e-15    0.000000e+00    0.000000e+00    6.840276e-01    3.408808e-03    3.532086e-08    5.722957e-04    3.411606e-04    6.214760e-06    7.673777e-06    5.881710e-04    1.265868e-07    2.216518e-01    4.989923e-08    3.357975e-09    1.640750e-09    2.616815e-09    1.339174e-09    6.506433e-12    1.748570e-10    3.929087e-11    2.290901e-07    1.398691e-08    5.130963e-07    1.358994e-07    9.231016e-10    9.635112e-14    2.999599e-12    1.835944e-07    3.143027e-17    1.688980e-15    1.885742e-13    4.767931e-15    0.000000e+00    0.000000e+00    7.734226e-01    
3.673544e-04        5.940318e-03        2.072084e+03        5.066250e+05        2.080068e+03        5.066250e+05        1.618951e+01        7.258449e-01        2.477815e+01        2.811906e-03    5.247275e-08    6.920206e-03    2.226975e-04    1.384024e-04    1.009095e-05    7.907756e-04    7.746257e-08    3.050178e-01    3.078154e-08    4.883149e-09    2.389107e-09    4.244935e-09    1.036969e-09    4.648182e-12    1.372261e-10    3.086226e-11    1.707981e-07    1.117455e-08    2.637385e-07    6.573539e-08    4.469404e-10    3.106303e-14    1.032713e-12    9.456475e-08    2.154266e-17    1.209716e-15    1.512380e-13    3.417203e-15    0.000000e+00    0.000000e+00    6.840873e-01    3.405180e-03    3.606659e-08    5.630419e-04    2.875871e-04    5.630351e-06    6.515626e-06    5.427653e-04    1.031849e-07    2.217638e-01    4.225510e-08    3.157729e-09    1.447745e-09    2.399647e-09    1.214574e-09    6.196163e-12    1.773439e-10    3.988479e-11    2.137824e-07    1.398682e-08    4.896770e-07    1.247235e-07    8.480057e-10    7.773107e-14    2.626237e-12    1.679737e-07    2.786148e-17    1.515334e-15    1.832936e-13    4.141497e-15    0.000000e+00    0.000000e+00    7.734243e-01    
4.855152e-04        7.853644e-03        2.072084e+03        5.066250e+05        2.080944e+03        5.066250e+05        1.619523e+01        7.255885e-01        2.477983e+01        2.808855e-03    5.341756e-08    6.830124e-03    1.902916e-04    1.271682e-04    8.754358e-06    7.374584e-04    6.446332e-08    3.051613e-01    2.664717e-08    4.628486e-09    2.143892e-09    3.940415e-09    9.536523e-10    4.473880e-12    1.389777e-10    3.127904e-11    1.609650e-07    1.117522e-08    2.529737e-07    6.101938e-08    4.151951e-10    2.575994e-14    9.193947e-13    8.737382e-08    1.924335e-17    1.102054e-15    1.476458e-13    3.029381e-15    0.000000e+00    0.000000e+00    6.841353e-01    3.401254e-03    3.671351e-08    5.556750e-04    2.457221e-04    5.172979e-06    5.652218e-06    5.061357e-04    8.586324e-08    2.218531e-01    3.657721e-08    2.992847e-09    1.299062e-09    2.227352e-09    1.116912e-09    5.963410e-12    1.795954e-10    4.042068e-11    2.014610e-07    1.398671e-08    4.696584e-07    1.157677e-07    7.877200e-10    6.445643e-14    2.337906e-12    1.551901e-07    2.488607e-17    1.380379e-15    1.789279e-13    3.671224e-15    0.000000e+00    0.000000e+00    7.734262e-01    
6.243279e-04        1.010208e-02        2.072084e+03        5.066250e+05        2.081620e+03        5.066250e+05        1.619965e+01        7.253906e-01        2.478112e+01        2.805458e-03    5.419323e-08    6.760652e-03    1.658579e-04    1.186802e-04    7.787989e-06    6.962393e-04    5.511075e-08    3.052719e-01    2.366617e-08    4.426490e-09    1.961712e-09    3.707872e-09    8.906301e-10    4.349601e-12    1.404437e-10    3.162738e-11    1.533384e-07    1.117570e-08    2.442152e-07    5.738245e-08    3.906798e-10    2.206754e-14    8.348965e-13    8.175091e-08    1.772287e-17    1.023328e-15    1.447245e-13    2.747264e-15    0.000000e+00    0.000000e+00    6.841727e-01    3.396965e-03    3.724468e-08    5.499944e-04    2.141599e-04    4.827453e-06    5.028023e-06    4.778211e-04    7.340208e-08    2.219220e-01    3.248364e-08    2.862085e-09    1.188611e-09    2.095796e-09    1.043047e-09    5.797451e-12    1.814805e-10    4.086870e-11    1.919056e-07    1.398658e-08    4.533743e-07    1.088620e-07    7.411703e-10    5.521444e-14    2.122927e-12    1.451954e-07    2.291854e-17    1.281704e-15    1.753786e-13    3.329161e-15    0.000000e+00    0.000000e+00    7.734282e-01    
7.958627e-04        1.288120e-02        2.072084e+03        5.066250e+05        2.082144e+03        5.066250e+05        1.620308e+01        7.252370e-01        2.478211e+01        2.801445e-03    5.480151e-08    6.706699e-03    1.474843e-04    1.122780e-04    7.086748e-06    6.646663e-04    4.834296e-08    3.053574e-01    2.150709e-08    4.271423e-09    1.826382e-09    3.530077e-09    8.430555e-10    4.259176e-12    1.415979e-10    3.190203e-11    1.474256e-07    1.117602e-08    2.371846e-07    5.458640e-08    3.718142e-10    1.946607e-14    7.719032e-13    7.740740e-08    1.641172e-17    9.636643e-16    1.415404e-13    2.539486e-15    0.000000e+00    0.000000e+00    6.842022e-01    3.391969e-03    3.766122e-08    5.455833e-04    1.904278e-04    4.566852e-06    4.575110e-06    4.561347e-04    6.438546e-08    2.219752e-01    2.951895e-08    2.761710e-09    1.106569e-09    1.995221e-09    9.872910e-10    5.676699e-12    1.829645e-10    4.122195e-11    1.844983e-07    1.398642e-08    4.403046e-07    1.035533e-07    7.053516e-10    4.870344e-14    1.962672e-12    1.374754e-07    2.122216e-17    1.206928e-15    1.715132e-13    3.077250e-15    0.000000e+00    0.000000e+00    7.734305e-01    
1.002297e-03        1.622634e-02        2.072084e+03        5.066250e+05        2.082518e+03        5.066250e+05        1.620553e+01        7.251274e-01        2.478281e+01        2.796780e-03    5.527098e-08    6.668045e-03    1.350173e-04    1.079085e-04    6.624396e-06    6.429756e-04    4.388350e-08    3.054180e-01    2.008478e-08    4.160424e-09    1.732536e-09    3.407978e-09    8.105706e-10    4.190936e-12    1.423258e-10    3.207686e-11    1.432439e-07    1.117618e-08    2.321139e-07    5.263706e-08    3.586538e-10    1.778389e-14    7.292768e-13    7.435137e-08    1.529282e-17    9.288029e-16    1.359274e-13    2.405342e-15    0.000000e+00    0.000000e+00    6.842240e-01    3.386225e-03    3.798278e-08    5.424234e-04    1.743258e-04    4.389001e-06    4.276500e-06    4.412366e-04    5.844449e-08    2.220129e-01    2.756603e-08    2.689867e-09    1.049680e-09    1.926155e-09    9.492215e-10    5.585589e-12    1.838999e-10    4.144667e-11    1.792600e-07    1.398623e-08    4.308791e-07    9.985250e-08    6.803662e-10    4.449343e-14    1.854236e-12    1.320442e-07    1.977474e-17    1.163233e-15    1.647069e-13    2.914617e-15    0.000000e+00    0.000000e+00    7.734332e-01    
